id,type,item owner id,layer title,title,coordinates,description,image count,created date,last modification date,item views,Media Type,Transition Type,Date of Change,Owner,Community,Sources,Language
1234,marker,622,Online news,Hello Oxford,"45.7362454, -63.8674353","Hello Oxford, a local news website serving the Oxford community in Nova Scotia, launched on October 2, 2024.",0,2025-02-01 23:54,2025-02-02 18:49,20,online,new,2024-10-02,independent,"Oxford, Nova Scotia","[""https:\/\/hellooxford.ca\/2024\/10\/02\/welcome-to-hello-oxford\/"",""https:\/\/hellooxford.ca\/about\/"",""https:\/\/hellodartmouth.ca\/darkside-to-brightside-celebrating-13-years-of-community-and-growth\/"",""https:\/\/www.facebook.com\/100067495822345\/photos\/881809234078929\/?_rdr"",""https:\/\/www.linkedin.com\/posts\/hello-communities_we-are-growing-hello-dartmouth-is-now-activity-7255438948955500544-bufz""]","[""English""]"
1235,marker,622,Online news,Hello Dartmouth,"44.6660885, -63.5675632","Hello Dartmouth is a local news website serving the Dartmouth, Nova Scotia community. The website launched under the name The DSide on November 15, 2011, and was renamed Hello Dartmouth in 2013.",0,2025-02-01 23:57,2025-02-02 18:54,12,online,new,2011-11-15,independent,"Dartmouth, Nova Scotia","[""https:\/\/hellodartmouth.ca\/darkside-to-brightside-celebrating-13-years-of-community-and-growth\/"",""https:\/\/www.linkedin.com\/posts\/hello-communities_hello-communities-linkedin-activity-7262515681592520704-aACe"",""https:\/\/www.linkedin.com\/posts\/hello-communities_hello-dartmouth-is-celebrating-our-13th-activity-7263204942285332482-w_Nb"",""https:\/\/www.facebook.com\/story.php\/?story_fbid=881812037411982&id=100067495822345&_rdr"",""https:\/\/www.linkedin.com\/posts\/orlandomediaco_hello-dartmouth-is-celebrating-our-13th-activity-7263205276718149632-9ypG""]","[""English""]"
1237,marker,54846,Online news,Le Canal Auditif,"45.5204986, -73.5867863","Le Canal Auditif, a digital media outlet covering local music news in Montreal, launched on August 25, 2011. ",0,2025-02-11 17:00,2025-03-26 2:42,12,online,new,2011-08-25,independent,"Montreal, Quebec","[""Launch date provided by the editor of La Canal Auditif"",""https:\/\/lecanalauditif.ca\/chroniques\/histoire-canal-auditif-10-premieres-annees\/"",""https:\/\/www.facebook.com\/lecanalauditif\/about"",""https:\/\/www.instagram.com\/lecanalauditif\/"",""https:\/\/culturecible.ca\/nos-medias""]","[""French""]"
1238,marker,54846,Online news,Sors-tu.ca,"45.520446, -73.5865825","A digital media outlet in Montreal that covers music and other live performance news, with a calendar, show reviews and more. The website launched in May 2010.",0,2025-02-11 17:05,2025-03-26 2:42,7,online,new,2010-05-05,independent,"Montreal, Quebec","[""https:\/\/sorstu.ca\/a-propos\/"",""https:\/\/culturecible.ca\/nos-medias"",""https:\/\/ca.linkedin.com\/company\/sorstu.ca""]","[""French""]"
1242,marker,54850,Online news,Local-news.ca,"43.3255196, -79.7990319","Local-news.ca began in Burlington in August 2020, with local roots, aiming to present local news, and diverse voices and stories.",0,2025-03-11 15:20,2025-03-25 19:50,13,online,new,2020-08-08,independent,"Burlington, Ontario","[""Launch date provided by the editor of Local-news.ca"",""https:\/\/local-news.ca\/about-us\/""]","[""English""]"
1245,marker,622,Online news,The Laker News,"44.8206153, -63.6400415","The Laker News, a local news website serving Fall River, Beaver Bank, Wellington, Windsor Junction, and East Hants, Nova Scotia, launched on March 30, 2020.",0,2025-03-26 3:09,2025-03-26 3:11,17,online,new,2020-03-30,independent,"Fall River, Beaver Bank, Wellington, Windsor Junction, and East Hants, Nova Scotia","[""https:\/\/thelaker.ca\/media-release-healey-to-be-part-owner-of-digital-only-the-laker-news-website\/"",""https:\/\/thelaker.ca\/contact\/"",""https:\/\/www.voanews.com\/a\/hyperlocal-journalism-rises-to-fill-gap-left-by-newspaper-closures\/7526977.html""]","[""English""]"
1250,marker,622,Online news,Glue Magazine,"45.3510387, -75.7567549","Glue Magazine, a news website produced by and for students in Ottawa, posted its final article on March 17, 2023. In addition to online news coverage, Glue Magazine also partnered with the Journalism and Advertising Marketing Communications programs from Algonquin College to produce an annual print publication (published twice per year before 2020). The print magazine was made available at Algonquin College, Carleton University, and University of Ottawa campuses. The outlet launched in 2003.",0,2025-03-27 0:27,2025-03-27 0:27,7,online,closed,2023-03-17,independent,"Ottawa, Ontario","[""https:\/\/glueottawa.com\/about\/"",""https:\/\/glueottawa.com\/"",""https:\/\/www.youtube.com\/@gluemagazine1239"",""https:\/\/muckrack.com\/media-outlet\/glueottawa""]","[""English""]"
1252,marker,622,Online news,Capital Current,"45.3814578, -75.6992168","Capital Current was launched by Carleton Universityâ€™s School of Journalism and Communication on October 2, 2018. The news website is run by senior student journalists and provides local news coverage for the Ottawa community. It was produced from the merger of Centretown News (the student newspaper) and Capital News Online (the programâ€™s previous online student publication).",0,2025-03-27 0:37,2025-03-27 0:41,5,online,new,2018-10-02,independent,"Ottawa, Ontario","[""https:\/\/carleton.ca\/sjc\/2018\/capital-news-online-gets-a-brand-new-identity\/"",""https:\/\/newsroom.carleton.ca\/story\/evolution-of-local-news-journalism-creates-capital-current\/"",""https:\/\/newsroom.carleton.ca\/story\/capital-current-takes-off\/"",""https:\/\/www.facebook.com\/photo\/?fbid=1941146455951619&set=a.474842157986007"",""https:\/\/capitalcurrent.ca\/about\/""]","[""English""]"
1253,marker,622,Online news,Capital News Online,"45.3814484, -75.6993563","Capital News Online, an online publication produced by students at Carleton Universityâ€™s School of Journalism and Communication, closed in 2018. The last articles were posted on April 11, 2018. Capital News Online merged with Centretown News (the student newspaper) to form Capital Current, a new more dynamic news website. The website launched in 1997 and covered local news in Ottawa. The publication was closed as the school transitioned to a new more dynamic news website, Capital Current, which launched later that year.",0,2025-03-27 0:40,2025-03-27 0:40,6,online,closed,2018-04-11,independent,"Ottawa, Ontario","[""https:\/\/carleton.ca\/sjc\/2018\/capital-news-online-gets-a-brand-new-identity\/"",""https:\/\/capitalcurrent.ca\/archive\/capitalnews\/about"",""https:\/\/newsroom.carleton.ca\/story\/evolution-of-local-news-journalism-creates-capital-current\/""]","[""English""]"
1258,marker,622,Online news,The Rossland Telegraph,"49.0772249, -117.7986885","The Rossland Telegraph, a local news website serving Rossland, British Columbia, launched on October 9, 2008.",0,2025-03-27 1:30,2025-03-27 1:30,3,online,new,2008-10-09,Lone Sheep Publishing,"Rossland, British Columbia","[""https:\/\/rosslandtelegraph.com\/2008\/09\/30\/rossland-telegraph-set-launch-time-local-elections-864\/"",""https:\/\/rosslandtelegraph.com\/2020\/12\/21\/rossland-telegraphs-second-editor-retires-will-there-be-third\/""]","[""English""]"
1259,marker,622,Online news,The Castlegar Source,"49.3237408, -117.6593341","The Castlegar Source, a local news website serving Castlegar, British Columbia, launched near the end of June 2009.",0,2025-03-27 1:33,2025-03-27 1:33,1,online,new,2009-06-24,Lone Sheep Publishing,"Castlegar, British Columbia","[""https:\/\/castlegarsource.com\/category\/general\/"",""https:\/\/castlegarsource.com\/2009\/08\/05\/tech-talk-trial-worth-it-2957\/""]","[""English""]"
1260,marker,622,Online news,The Boundary Sentinel,"49.0321552, -118.4401504","The Boundary Sentinel, a local news website serving the Boundary region in British Columbia, launched on November 5, 2009.",0,2025-03-27 1:36,2025-03-27 1:36,5,online,new,2009-11-05,Lone Sheep Publishing,"Boundary region, British Columbia","[""https:\/\/boundarysentinel.com\/2010\/11\/05\/oped-sentinel-celebrates-one-year-news-8073\/"",""https:\/\/boundarysentinel.com\/2013\/10\/08\/celebrate-our-4th-anniversary-us-26691\/""]","[""English""]"
1261,marker,622,Online news,The Nelson Daily,"49.491355, -117.4084127","The Nelson Daily, a local news website serving Trail, British Columbia, launched on October 1, 2010. Castanet acquired the outlet on September 1, 2024.",0,2025-03-27 1:40,2025-03-27 1:40,11,online,new,2010-10-01,Lone Sheep Publishing,"Nelson, British Columbia","[""https:\/\/trailchampion.com\/2010\/10\/who-says-its-hard-being-green-lone-sheep-welcomes-nelson-daily-7427\/"",""https:\/\/www.castanet.net\/news\/Nelson\/501820\/Castanet-News-expands-to-Kootenays-with-purchase-of-The-Nelson-Daily""]","[""English""]"
1262,marker,622,Online news,The Trail Champion,"49.0965676, -117.7117301","The Trail Champion, a local news website serving Trail, British Columbia, launched in September 2012.",0,2025-03-27 1:43,2025-03-27 1:43,3,online,new,2012-09-01,Lone Sheep Publishing,"Trail, British Columbia","[""https:\/\/trailchampion.com\/2012\/12\/out-left-field-what-was-important-2012-22582\/"",""https:\/\/ca.linkedin.com\/in\/kyra-hoggan-27a16151""]","[""English""]"
1264,marker,622,Online news,Monlimoilou.com,"46.8129984, -71.2169522","Monlimoilou.com, a hyperlocal news website serving the Limoilou neighbourhood in QuÃ©bec City, launched in October 2008.",0,2025-03-27 2:02,2025-03-27 2:02,7,online,new,2008-10-01,Monquartier,"Limoilou neighbourhood, QuÃ©bec City, Quebec","[""https:\/\/monlimoilou.com\/2009\/monlimoiloucom-fete-son-1er-anniversaire\/"",""https:\/\/monlimoilou.com\/2011\/monlimoilou-3-ans-deja\/"",""https:\/\/monlimoilou.com\/2018\/dix-bougies-dix-portraits-un-limoilou\/"",""https:\/\/www.quebecurbain.qc.ca\/2008\/10\/28\/monlimoiloucom\/"",""https:\/\/monlimoilou.com\/a-propos-de-monlimoilou\/""]","[""French""]"
1265,marker,622,Online news,Monsaintroch.com,"46.8163363, -71.223587","Monsaintroch.com, a hyperlocal news website serving the Saint-Roch neighbourhood in QuÃ©bec City, launched on November 13, 2012.",0,2025-03-27 2:08,2025-03-27 2:08,1,online,new,2012-11-13,Monquartier,"Saint-Roch neighbourhood, QuÃ©bec City, Quebec","[""https:\/\/monsaintroch.com\/2012\/monsaintroch-com-et-monsaintsauveur-com-arrivent-en-ville\/"",""https:\/\/ici.radio-canada.ca\/nouvelle\/587321\/site-web-st-roch-st-sauveur"",""https:\/\/monsaintsauveur.com\/2012\/monlimoilou-quatre-ans-et-nouveaux-medias-hyperlocaux\/"",""https:\/\/monsaintroch.com\/a-propos-de-monsaintroch\/""]","[""French""]"
1266,marker,622,Online news,Monsaintsauveur.com,"46.8068992, -71.2440352","Monsaintsauveur.com, a hyperlocal news website serving the Saint-Sauveur neighbourhood in QuÃ©bec City, launched on November 13, 2012.",0,2025-03-27 2:11,2025-03-27 2:11,7,online,new,2012-11-13,Monquartier,"Saint-Sauveur neighbourhood, QuÃ©bec City, Quebec","[""https:\/\/monsaintroch.com\/2012\/monsaintroch-com-et-monsaintsauveur-com-arrivent-en-ville\/"",""https:\/\/ici.radio-canada.ca\/nouvelle\/587321\/site-web-st-roch-st-sauveur"",""https:\/\/monsaintsauveur.com\/2012\/monlimoilou-quatre-ans-et-nouveaux-medias-hyperlocaux\/"",""https:\/\/monsaintsauveur.com\/a-propos-de-monsaintsauveur\/""]","[""French""]"
1267,marker,622,Online news,Monmontcalm.com,"46.802856, -71.2327687","Monmontcalm.com, a hyperlocal news website serving the Montcalm and Saint-Sacrement neighborhoods in QuÃ©bec City, launched on September 16, 2014.",0,2025-03-27 2:13,2025-03-27 2:13,5,online,new,2014-09-16,Monquartier,"Montcalm and Saint-Sacrement neighborhoods, QuÃ©bec City, Quebec","[""https:\/\/monmontcalm.com\/2014\/monmontcalm-com-est-officiellement-ouvert\/"",""https:\/\/monquartier.quebec\/2014\/monmontcalm-com-est-officiellement-ouvert-5\/"",""https:\/\/monmontcalm.com\/a-propos-de-monmontcalm\/""]","[""French""]"
1268,marker,622,Online news,Monvieuxquebec.com,"46.8121818, -71.2064933","Monvieuxquebec.com, a hyperlocal news website serving the Vieux-QuÃ©bec neighbourhood in QuÃ©bec City, launched on December 3, 2024.",0,2025-03-27 2:16,2025-03-27 2:16,7,online,new,2024-12-03,Monquartier,"Vieux-QuÃ©bec neighbourhood, QuÃ©bec City, Quebec","[""https:\/\/monsaintjean.com\/2024\/cest-parti-pour-monsaintjean-com-et-monvieuxquebec-com\/"",""https:\/\/www.carrefourdequebec.com\/2024\/12\/monquartier-setend-dans-saint-jean-baptiste-et-le-vieux-quebec\/"",""https:\/\/monvieuxquebec.com\/a-propos-de-monvieuxquebec\/"",""https:\/\/www.youtube.com\/watch?v=3JqS463aGXU""]","[""French""]"
1269,marker,622,Online news,Monsaintjean.com,"46.8098931, -71.2225436","Monsaintjean.com, a hyperlocal news website serving the Saint-Jean-Baptiste neighbourhood in QuÃ©bec City, launched on December 3, 2024.",0,2025-03-27 2:19,2025-03-27 2:19,11,online,new,2024-12-03,Monquartier,"Saint-Jean-Baptiste neighbourhood, QuÃ©bec City, Quebec","[""https:\/\/monsaintjean.com\/2024\/cest-parti-pour-monsaintjean-com-et-monvieuxquebec-com\/"",""https:\/\/www.carrefourdequebec.com\/2024\/12\/monquartier-setend-dans-saint-jean-baptiste-et-le-vieux-quebec\/"",""https:\/\/monsaintjean.com\/a-propos-de-monsaintjean\/"",""https:\/\/www.youtube.com\/watch?v=3JqS463aGXU""]","[""French""]"
1270,marker,622,Online news,Victoria Buzz,"48.4540336, -123.3748931","Victoria Buzz, a local news website serving Greater Victoria, British Columbia, launched in October 2012.",0,2025-03-27 2:22,2025-03-27 2:22,4,online,new,2012-10-01,independent,"Greater Victoria, British Columbia","[""https:\/\/victoriabuzz.com\/about-us\/"",""https:\/\/victoriabuzz.com\/advertise-with-us\/"",""https:\/\/ca.linkedin.com\/in\/brenonssocialmedia""]","[""English""]"
1278,marker,622,Online news,Hamilton City Magazine,"43.262022, -79.8340152","Hamilton City Magazine officially launched on September 15, 2022, with the publication of its first print magazine (September/October 2022). While the print magazine is published five to six times per year, local news is regularly published on the magazineâ€™s website.",0,2025-03-27 3:01,2025-03-27 3:01,10,online,new,2022-09-15,independent,"Hamilton, Ontario","[""https:\/\/issuu.com\/hamiltoncitymagazine\/docs\/hcm-issue1-sept2022"",""https:\/\/www.youtube.com\/watch?v=823bn9_XtfY"",""https:\/\/www.chch.com\/morning-live\/a-new-magazine-just-for-hamilton\/"",""https:\/\/www.facebook.com\/story.php\/?story_fbid=385799583732355&id=100069069482029&_rdr"",""https:\/\/www.youtube.com\/watch?v=jO5RKSDrlNU""]","[""English""]"
1280,marker,622,Online news,AuroraToday.ca,"44.0058009, -79.4591507","AuroraToday.ca, a local news website serving Aurora, Ontario, was launched by Village Media on May 28, 2024.",0,2025-03-30 16:51,2025-03-30 16:51,15,online,new,2024-05-28,Village Media,"Aurora, Ontario","[""https:\/\/www.auroratoday.ca\/local-news\/welcome-to-auroratoday-8869839"",""https:\/\/www.newmarkettoday.ca\/local-news\/auroratoday-joins-our-growing-network-of-local-news-sites-8877620"",""https:\/\/www.linkedin.com\/posts\/newmarkettoday_auroratoday-joins-our-growing-network-of-activity-7201241107798609921-CHDu"",""https:\/\/www.villagemedia.ca\/blog\/village-media-bulletin-may-2024-update\/""]","[""English""]"
1287,marker,622,Online news,DundasToday.com,"43.2677589, -79.9630483","Village Media launched DundasToday.com on July 16, 2025. The local news website serves the community of Dundas, Ontario.",0,2025-07-17 20:41,2025-07-17 20:43,9,online,new,2025-07-16,Village Media,"Dundas, Ontario","[""https:\/\/www.dundastoday.com\/local-news\/welcome-to-dundastoday-10945831"",""https:\/\/www.oakvillenews.org\/local-news\/our-local-news-company-has-a-big-announcement-to-share-10945961"",""https:\/\/www.guelphtoday.com\/local-news\/our-local-news-company-has-a-big-announcement-to-share-10945961"",""https:\/\/www.newmarkettoday.ca\/local-news\/our-local-news-company-has-a-big-announcement-to-share-10945961"",""https:\/\/www.linkedin.com\/posts\/jeff-elgie_welcome-to-dundastoday-activity-7351261208072663044-4wp1""]","[""English""]"
